,Temp,P.Aire.Prom,P.Aire.Max,P.Aire.Min,P.Vapor.Prom,P.Vapor.Max,P.Vapor.Min,Hum.Rel.Prom,Hum.Rel.Max,Hum.Rel.Min,C.Vapor.Prom,C.Vapor.Max,C.Vapor.Min,D.Aire.Prom,D.Aire.Max,D.Aire.Min,D.Vapor.Prom,D.Vapor.Max,D.Vapor.Min,Temp.Prom,Temp.Max,Temp.Min
766,-14.61,1004.9971428571438,1009.68,1000.21,1.9214285714285597,2.77,1.5,78.74714285714273,83.79,75.43,1.9114285714285784,2.76,1.49,1341.1428571428582,1356.74,1310.49,114.05571428571395,181.66,28.6,-12.241428571428527,-7.4,-14.75
993,11.47,988.4428571428581,990.74,984.87,11.009999999999994,13.02,9.19,71.27571428571422,73.02,69.79,11.141428571428563,13.22,9.29,1195.2385714285717,1208.21,1179.06,213.40428571428535,258.85,181.68,13.791428571428595,16.47,11.47
685,-2.55,1001.1814285714297,1006.57,997.68,5.631428571428562,7.78,4.82,90.84999999999988,99.95,79.51,5.625714285714288,7.79,4.83,1273.6071428571447,1284.97,1253.7,127.0085714285711,197.09,80.7,0.14142857142861484,3.34,-3.04
1752,11.7,984.8785714285714,992.96,980.96,13.387142857142845,14.67,11.56,86.26285714285726,95.73,81.11,13.594285714285698,14.93,11.78,1190.3971428571406,1208.76,1179.85,181.78142857142825,211.13,128.48,13.612857142857234,15.28,11.7
167,16.48,988.6900000000002,994.27,980.67,11.805714285714282,16.17,9.26,65.59999999999994,75.16,55.07,11.949999999999992,16.49,9.32,1186.6842857142858,1200.12,1152.76,130.1885714285713,221.61,44.73,15.825714285714307,21.37,13.76
621,17.4,985.1142857142862,986.42,982.57,14.605714285714274,18.3,11.31,76.6857142857142,83.35,66.78,14.825714285714287,18.55,11.5,1177.385714285716,1193.26,1162.1,210.6371428571426,225.33,192.21,16.7271428571429,20.16,12.38
229,13.44,986.5142857142854,990.42,981.01,15.331428571428566,16.69,13.47,87.73714285714279,95.09,80.07,15.53857142857143,16.92,13.68,1184.0228571428577,1186.25,1178.75,165.0357142857142,208.38,103.43,15.401428571428596,17.05,13.44
1627,14.61,993.5685714285717,998.89,991.21,16.457142857142824,21.32,11.51,65.8657142857144,77.27,53.14,16.5642857142857,21.5,11.61,1169.1328571428537,1194.68,1148.94,157.2571428571425,249.84,83.99,21.140000000000065,25.13,14.61
819,8.54,1000.3300000000007,1006.28,990.27,7.834285714285704,8.97,6.5,67.96714285714282,82.54,58.88,7.831428571428577,8.96,6.46,1228.7985714285721,1243.3,1215.68,168.95571428571387,279.37,98.15,9.682857142857184,12.38,8.15
304,8.51,990.2328571428573,1000.31,978.27,7.365714285714282,8.39,6.37,75.64142857142848,84.43,65.62,7.441428571428575,8.55,6.41,1229.3185714285733,1254.12,1205.95,198.76857142857116,234.49,176.62,6.7314285714286,9.2,3.77
952,17.31,990.4400000000006,997.06,984.15,14.459999999999997,17.31,11.94,65.83142857142846,76.77,56.91,14.607142857142858,17.59,11.98,1173.5571428571427,1189.76,1163.22,186.02142857142826,254.53,125.51,19.26714285714289,21.19,17.31
1684,20.21,988.2314285714289,992.1,984.03,16.481428571428555,19.67,14.96,76.6085714285715,88.17,62.65,16.67999999999999,19.92,15.08,1170.9614285714258,1183.52,1155.17,182.86857142857113,206.44,155.19,19.050000000000068,21.77,17.0
1444,0.34,1001.7042857142861,1007.79,996.49,7.3342857142856905,9.78,5.78,91.71714285714283,99.27,80.22,7.317142857142849,9.7,5.78,1257.7328571428563,1272.95,1234.33,202.842857142857,242.17,184.93,3.5642857142857736,7.86,-0.06
1648,23.7,988.2814285714285,996.31,980.64,12.338571428571399,15.7,10.45,63.04285714285724,83.72,46.15,12.497142857142839,16.01,10.53,1177.14714285714,1196.03,1144.96,207.49857142857104,243.48,178.83,18.04142857142863,23.7,14.43
1699,12.92,988.1714285714285,990.23,984.03,10.448571428571414,11.26,9.35,70.28857142857152,78.19,65.17,10.577142857142846,11.43,9.46,1197.0528571428547,1202.26,1187.01,211.7457142857139,238.07,175.61,13.305714285714364,14.42,12.43
497,14.24,995.4385714285718,999.14,988.97,9.321428571428564,13.23,6.72,56.23999999999991,82.56,44.37,9.372857142857153,13.38,6.75,1198.4200000000021,1212.7,1190.81,158.84285714285684,190.58,104.0,15.282857142857171,17.22,12.41
268,10.23,987.4828571428568,995.11,976.56,11.177142857142858,14.2,8.51,78.32999999999994,91.17,72.07,11.324285714285717,14.54,8.58,1199.5157142857154,1218.26,1169.24,190.5457142857142,212.78,183.62,12.4914285714286,16.25,9.45
1519,6.79,989.1914285714287,995.92,981.35,6.545714285714257,7.79,5.58,71.3714285714286,79.24,62.77,6.618571428571415,7.88,5.63,1231.5828571428553,1246.9,1220.4,191.64142857142843,207.07,176.17,5.98857142857149,7.49,4.44
471,8.99,992.9257142857144,997.38,989.43,6.70142857142856,7.93,5.35,62.65428571428562,71.27,56.55,6.7457142857142935,7.99,5.4,1226.3385714285725,1234.96,1208.74,184.11999999999966,271.95,104.62,8.241428571428598,12.19,6.07
552,19.37,987.9257142857148,992.78,983.15,12.865714285714285,15.7,10.43,82.3614285714285,91.29,72.78,13.027142857142854,15.97,10.5,1194.1857142857164,1211.57,1164.17,221.7799999999996,255.68,143.31,13.675714285714319,19.37,10.94
1238,8.79,979.2928571428578,983.59,971.95,11.942857142857138,14.3,9.53,76.51285714285716,83.85,69.33,12.204285714285717,14.71,9.71,1184.1428571428557,1208.14,1158.47,166.95142857142835,241.58,90.46,13.684285714285744,17.55,8.79
990,14.35,988.0900000000009,990.06,985.78,11.64571428571428,14.83,9.19,69.81428571428565,86.37,50.68,11.78857142857142,15.05,9.29,1188.9028571428576,1206.71,1159.79,209.01714285714252,250.75,181.68,15.181428571428597,22.46,11.52
732,8.32,990.0471428571436,1007.92,981.22,7.3557142857142725,9.58,5.73,82.6999999999999,87.81,71.65,7.431428571428578,9.72,5.8,1236.5257142857158,1250.84,1212.0,210.0271428571425,249.03,192.35,5.011428571428617,8.32,1.71
1056,5.36,991.6457142857151,997.47,986.87,6.948571428571426,8.89,5.43,89.8571428571428,98.28,83.8,7.0057142857142845,8.96,5.5,1247.3571428571427,1274.18,1232.16,175.9371428571425,191.02,133.52,3.094285714285744,5.86,-1.02
1507,8.83,975.6728571428573,981.01,971.55,6.021428571428545,7.32,5.29,67.94,74.03,64.56,6.1728571428571275,7.5,5.44,1217.8728571428553,1232.33,1202.33,198.19714285714272,213.44,181.99,5.294285714285776,8.83,3.59
444,1.9,992.3257142857141,1006.72,979.55,7.472857142857134,9.42,5.03,84.63285714285705,95.74,73.55,7.542857142857149,9.52,5.0,1239.4857142857156,1272.87,1214.85,125.51999999999968,254.39,38.5,4.998571428571457,9.21,1.9
1199,10.01,982.194285714286,993.21,976.11,7.428571428571424,10.05,4.44,72.41428571428573,83.19,60.84,7.571428571428574,10.29,4.52,1218.0728571428558,1255.03,1192.63,187.935714285714,224.6,134.69,7.027142857142883,10.91,2.06
654,6.26,997.3585714285722,1007.34,987.33,9.048571428571416,12.99,6.2,83.56142857142848,92.06,72.58,9.090000000000003,13.14,6.17,1233.0114285714303,1267.26,1191.66,185.3457142857139,225.64,144.96,7.791428571428613,14.21,3.06
624,12.4,988.4300000000005,993.49,984.57,13.582857142857133,18.3,9.95,73.28285714285705,78.45,64.62,13.750000000000004,18.55,10.01,1184.1857142857164,1207.59,1162.1,201.86285714285688,232.9,146.17,16.191428571428617,20.16,12.4
1342,18.73,994.8085714285719,998.66,991.56,12.692857142857125,15.73,10.23,67.46999999999993,72.79,62.34,12.757142857142856,15.75,10.25,1189.5757142857126,1204.77,1182.58,202.33428571428567,256.42,123.14,16.812857142857197,18.73,14.15
1562,9.25,988.8671428571431,993.88,981.26,9.677142857142826,10.82,6.51,69.09000000000009,78.95,58.1,9.792857142857125,11.03,6.55,1203.6171428571408,1228.86,1186.76,186.04857142857117,257.76,92.21,12.047142857142916,15.0,7.9
868,9.03,994.1542857142869,1002.72,982.78,8.324285714285704,15.78,6.0,61.84999999999992,69.11,54.13,8.378571428571437,15.89,6.04,1214.812857142857,1242.73,1164.47,211.2628571428566,269.55,120.83,11.15428571428575,22.32,7.25
467,8.33,994.527142857143,998.88,989.43,8.278571428571418,11.09,6.77,63.34999999999991,70.03,58.25,8.32142857142858,11.1,6.8,1215.7457142857154,1228.12,1200.9,223.76285714285686,270.66,138.57,11.002857142857168,14.28,8.33
45,-4.71,983.5371428571428,987.75,979.53,3.330000000000005,4.13,2.7,81.41428571428568,89.04,73.91,3.387142857142856,4.19,2.76,1278.054285714286,1280.94,1272.06,130.77999999999994,249.63,22.57,-5.4114285714285675,-3.68,-6.81
239,18.14,985.1842857142855,995.74,976.18,15.931428571428567,18.58,10.83,75.04857142857135,85.0,63.24,16.178571428571434,18.96,10.95,1169.6328571428578,1189.73,1159.79,213.27285714285705,234.79,194.61,18.53714285714288,21.3,15.32
1143,1.35,990.3600000000005,996.05,981.22,4.377142857142853,6.28,3.32,82.31142857142858,93.04,74.94,4.41857142857143,6.31,3.38,1270.424285714285,1280.98,1260.76,144.98428571428545,190.23,58.25,-2.0257142857142605,1.35,-4.34
893,15.33,983.4828571428578,989.62,978.07,11.49857142857142,14.88,8.58,67.93571428571418,80.9,55.55,11.701428571428579,15.18,8.68,1183.9514285714286,1214.97,1162.57,201.40285714285665,251.18,153.93,15.01428571428575,19.36,9.67
831,12.84,981.4571428571437,989.22,972.0,6.555714285714274,8.92,3.52,73.76857142857136,91.9,53.56,6.682857142857151,9.17,3.57,1226.4657142857152,1249.89,1180.08,155.38142857142816,206.06,42.18,4.997142857142895,12.84,1.28
977,17.26,993.7514285714294,998.31,989.46,13.891428571428566,16.66,12.37,71.6242857142856,80.84,61.45,13.982857142857139,16.84,12.4,1185.4942857142862,1201.7,1165.62,163.19857142857106,199.98,120.38,17.391428571428598,21.54,14.79
593,16.3,987.4500000000008,994.96,981.71,14.084285714285715,17.56,9.74,73.49285714285706,86.09,55.07,14.274285714285712,17.89,9.79,1179.8257142857162,1204.05,1162.74,195.57142857142824,234.5,130.17,16.87000000000004,19.03,13.66
1530,8.06,997.2214285714289,1006.0,976.94,7.004285714285686,7.46,6.49,79.39857142857146,87.41,64.49,7.024285714285699,7.42,6.5,1243.3014285714269,1254.16,1219.14,154.03571428571414,202.4,123.09,5.590000000000061,8.06,3.57
1315,20.64,989.918571428572,993.97,986.45,19.062857142857137,20.44,16.94,71.13999999999992,83.15,54.3,19.259999999999994,20.68,17.15,1156.5414285714276,1168.25,1142.34,164.10857142857125,194.01,125.95,22.931428571428622,26.34,20.64
671,7.34,994.1257142857152,998.79,989.37,9.937142857142847,11.28,8.97,88.05285714285704,91.19,79.9,9.997142857142856,11.33,9.07,1224.0057142857163,1230.52,1218.43,173.20285714285683,189.98,137.42,8.754285714285757,10.43,6.76
1438,5.44,996.2914285714288,1006.86,986.24,5.868571428571405,7.22,4.85,83.0042857142857,91.18,73.34,5.888571428571419,7.24,4.92,1258.9657142857127,1280.13,1242.64,206.26714285714274,256.51,128.25,1.9314285714286303,5.44,-0.95
789,7.15,995.3971428571436,1000.09,993.03,7.2757142857142725,9.79,5.78,76.41285714285709,87.21,67.29,7.314285714285721,9.85,5.8,1238.428571428572,1257.54,1220.17,219.7099999999996,260.11,197.67,6.101428571428612,9.73,2.56
11,-7.04,985.6485714285716,989.89,976.82,3.1700000000000004,3.84,2.62,88.95714285714287,92.4,85.05,3.2157142857142853,3.89,2.69,1290.0900000000004,1306.17,1278.59,92.18000000000002,181.51,31.43,-7.315714285714286,-5.18,-9.46
64,-4.05,986.2928571428572,994.03,964.43,4.414285714285721,6.09,2.95,67.86571428571429,80.59,56.2,4.487142857142855,6.32,2.97,1252.7500000000002,1281.13,1192.19,196.86999999999998,252.17,86.16,0.752857142857147,8.03,-4.05
787,3.8,997.688571428572,1004.57,993.03,6.554285714285702,9.79,4.47,73.96428571428567,81.15,67.29,6.575714285714293,9.85,4.45,1247.0771428571436,1277.13,1220.17,218.78285714285676,260.11,180.33,4.905714285714326,9.73,0.4
1465,6.87,987.427142857143,999.36,980.35,6.469999999999977,7.85,5.29,78.15999999999995,83.24,74.32,6.55857142857142,7.98,5.33,1237.657142857142,1267.15,1216.37,187.1671428571427,211.15,172.56,4.122857142857202,6.87,1.04
942,16.56,987.8771428571437,992.78,982.46,16.67142857142857,19.27,11.3,63.62428571428563,75.8,57.9,16.88285714285714,19.61,11.4,1158.4842857142855,1186.32,1141.15,166.2699999999996,247.36,86.78,22.111428571428608,25.83,16.56
966,18.58,991.6000000000009,995.22,988.4,15.602857142857141,19.32,11.63,58.24714285714274,70.35,49.71,15.738571428571428,19.52,11.77,1160.5242857142857,1182.78,1139.97,162.90428571428535,227.36,122.75,22.861428571428604,27.6,18.48
897,16.85,984.975714285715,992.71,976.9,11.979999999999992,13.55,9.71,71.8342857142856,88.62,55.55,12.164285714285722,13.68,9.86,1185.142857142857,1207.95,1174.36,183.05571428571378,228.51,125.6,15.08428571428575,16.97,11.8
660,2.17,995.2271428571436,1001.54,985.26,6.982857142857131,8.9,5.7,79.16428571428563,86.28,72.58,7.020000000000002,9.03,5.7,1242.2557142857163,1264.43,1213.84,197.29571428571393,226.92,173.6,5.282857142857185,8.74,2.17
193,25.94,992.1985714285713,996.13,986.38,15.73571428571428,20.35,11.42,58.62285714285707,71.83,51.94,15.870000000000001,20.63,11.47,1161.2157142857143,1192.84,1138.13,174.35285714285692,248.32,128.22,22.87857142857145,27.67,15.89
1229,9.24,987.7557142857148,988.64,986.71,12.008571428571425,15.64,9.0,78.32142857142858,94.17,68.34,12.158571428571431,15.82,9.11,1195.7342857142846,1215.41,1177.92,191.38857142857117,231.09,111.62,13.342857142857168,17.24,9.24
255,15.55,989.6185714285712,994.44,981.34,11.968571428571424,13.56,9.05,78.0514285714285,86.19,66.51,12.09142857142857,13.74,9.11,1197.3185714285723,1215.96,1185.67,174.7785714285713,221.81,123.1,13.512857142857166,15.55,10.55
1681,18.29,987.6200000000002,992.1,983.22,17.028571428571414,20.4,14.25,78.33428571428578,88.17,65.31,17.245714285714275,20.74,14.43,1169.4099999999974,1183.52,1151.72,175.6785714285711,193.12,137.88,19.191428571428638,22.38,17.0
1228,9.41,988.3671428571433,992.91,986.71,12.438571428571423,15.64,9.0,77.31714285714288,94.17,68.34,12.585714285714287,15.82,9.11,1192.7242857142846,1213.54,1177.92,173.75857142857117,231.09,78.31,14.191428571428599,17.24,9.41
661,3.95,994.3085714285722,1001.54,985.26,6.907142857142845,8.9,5.7,79.81999999999991,86.28,74.36,6.951428571428574,9.03,5.7,1242.5871428571447,1264.43,1213.84,197.4785714285711,226.92,174.88,4.9528571428571855,8.74,2.17
1114,-4.79,986.2700000000004,991.34,981.93,3.8799999999999986,4.34,3.39,85.79714285714284,91.42,81.95,3.932857142857145,4.4,3.45,1275.067142857142,1282.65,1269.38,103.89857142857113,180.35,29.02,-4.094285714285688,-3.21,-5.26
1746,13.06,986.18,990.27,982.05,13.425714285714273,14.99,11.16,80.85857142857155,95.73,72.71,13.61571428571427,15.21,11.27,1187.679999999998,1203.8,1171.61,172.3571428571425,202.61,134.48,14.651428571428662,18.15,12.08
1485,-3.35,983.5857142857145,989.24,976.49,5.6514285714285455,6.99,4.59,95.99285714285712,99.9,88.6,5.751428571428559,7.15,4.65,1254.8542857142843,1274.93,1230.63,66.23142857142844,166.11,30.27,-0.6614285714285114,3.34,-3.35
1416,2.62,997.8042857142862,1003.26,981.5,6.85285714285712,7.64,6.14,88.3571428571428,94.01,81.58,6.87142857142856,7.66,6.17,1254.0699999999983,1265.09,1222.34,192.28428571428563,238.51,110.61,3.3285714285714882,5.76,0.9
522,18.73,991.094285714286,1003.84,975.59,12.92428571428571,16.38,8.32,64.65428571428563,80.7,49.94,13.070000000000006,16.68,8.29,1181.7285714285736,1219.01,1152.7,122.24714285714256,194.37,59.63,17.67714285714289,21.72,10.96
684,-3.04,1000.8871428571439,1006.57,995.62,5.981428571428561,7.78,4.82,90.99285714285702,99.95,79.51,5.9771428571428595,7.79,4.83,1269.5585714285733,1284.97,1253.59,129.6985714285711,197.09,80.7,0.9000000000000433,3.34,-3.04
1079,0.54,987.3071428571435,993.19,978.69,4.275714285714285,5.87,2.87,85.5771428571428,91.85,78.92,4.335714285714286,6.0,2.89,1271.3999999999999,1302.08,1241.15,190.995714285714,244.36,170.69,-3.022857142857115,0.92,-7.82
462,14.28,993.3985714285715,998.88,984.78,10.20857142857142,11.31,7.1,70.42714285714275,84.93,65.23,10.28000000000001,11.49,7.11,1205.797142857144,1228.32,1183.86,214.30285714285688,237.35,183.18,12.807142857142884,15.46,8.89
1304,26.38,988.9728571428574,994.62,983.71,16.789999999999996,20.27,13.77,62.13428571428568,75.6,49.66,16.98142857142857,20.61,13.94,1155.3557142857128,1169.47,1135.63,142.742857142857,176.3,106.6,23.232857142857195,26.38,21.43
1592,11.39,988.0614285714286,995.92,983.31,9.26285714285711,11.98,6.48,67.8542857142858,75.02,60.75,9.384285714285696,12.18,6.51,1204.4328571428546,1237.67,1182.51,190.60142857142827,226.68,118.43,11.70571428571434,15.35,6.53
752,3.92,989.7400000000008,1001.06,976.67,5.349999999999988,6.86,4.14,79.72428571428559,89.25,71.74,5.415714285714294,6.95,4.15,1254.4814285714297,1280.69,1225.01,223.0185714285711,241.1,189.42,1.165714285714331,3.92,-1.64
25,-12.16,999.7357142857142,1009.92,990.9,3.4442857142857184,5.74,1.95,85.18428571428574,96.31,78.69,3.451428571428571,5.8,1.93,1302.3857142857144,1347.08,1262.63,100.23428571428572,156.7,41.71,-6.038571428571427,-0.36,-12.16
1311,25.12,989.2900000000005,991.44,984.79,17.617142857142856,20.29,15.13,66.25999999999993,87.3,54.3,17.81285714285714,20.6,15.27,1157.0442857142841,1171.24,1139.19,199.83857142857124,234.09,166.62,22.782857142857193,26.34,19.49
1392,16.23,987.7500000000007,992.14,983.44,11.974285714285694,14.07,9.71,77.85285714285708,82.99,70.8,12.128571428571421,14.24,9.79,1195.4628571428555,1215.56,1177.93,197.17285714285705,220.95,175.72,13.42000000000006,16.23,10.13
60,1.71,975.3028571428571,991.91,964.43,6.15428571428572,7.3,4.55,71.35428571428572,91.89,56.2,6.315714285714283,7.55,4.58,1219.2500000000002,1254.97,1192.19,206.59999999999994,242.91,174.96,4.894285714285718,8.03,1.71
1525,3.57,979.6814285714288,991.06,969.2,6.662857142857114,7.79,6.04,78.65000000000002,87.41,72.56,6.798571428571413,7.88,6.19,1224.9957142857127,1244.53,1213.82,175.69571428571416,202.4,150.83,4.762857142857205,6.79,3.57
1577,14.49,987.0342857142858,993.22,980.1,10.825714285714254,13.03,8.55,77.99714285714296,91.46,69.97,10.965714285714267,13.18,8.64,1200.8014285714264,1231.06,1190.9,116.72428571428544,181.27,40.39,12.077142857142913,14.49,5.88
1569,6.12,993.1714285714288,1001.34,986.34,7.847142857142826,10.24,5.15,71.72428571428581,85.1,59.32,7.908571428571408,10.34,5.16,1225.5985714285691,1247.67,1203.77,202.4328571428569,266.93,133.78,8.360000000000058,12.23,4.77
523,18.65,990.1571428571432,1003.84,975.59,13.257142857142853,16.69,8.32,66.08142857142848,80.7,49.94,13.424285714285718,17.05,8.29,1180.377142857145,1219.01,1152.7,123.93428571428542,194.37,59.63,17.694285714285744,21.72,10.96
1128,4.79,982.4271428571434,986.64,975.07,6.525714285714284,9.86,3.37,79.21142857142854,82.8,67.99,6.64857142857143,10.06,3.42,1233.8428571428565,1279.76,1201.65,204.31142857142828,227.2,175.78,3.615714285714311,10.11,-4.93
15,-2.76,989.15,995.56,984.17,3.7214285714285724,4.44,2.73,87.08000000000003,92.4,84.09,3.758571428571429,4.46,2.78,1283.491428571429,1297.44,1264.35,131.69857142857148,181.33,57.72,-5.038571428571427,-2.08,-9.12
1365,12.3,992.3128571428578,999.79,985.51,12.6142857142857,13.86,11.93,80.7928571428571,84.21,74.74,12.711428571428568,13.92,11.94,1199.494285714284,1211.87,1187.67,213.88714285714272,258.53,132.93,13.67000000000006,15.48,12.3
1536,9.74,997.3800000000002,1006.06,986.69,7.028571428571398,9.52,6.14,69.16571428571432,78.56,62.88,7.051428571428557,9.65,6.1,1234.5099999999977,1254.72,1210.58,177.77142857142843,252.52,123.09,7.635714285714347,9.74,5.6
563,16.38,985.6742857142864,992.16,976.19,13.155714285714284,17.49,11.03,66.4142857142857,76.77,56.35,13.351428571428569,17.83,11.14,1175.0614285714307,1191.39,1158.87,193.06999999999965,228.85,140.8,17.635714285714318,19.77,15.02
119,16.88,993.1314285714286,999.29,981.97,8.684285714285712,10.75,6.45,58.68285714285712,69.74,51.19,8.748571428571426,10.95,6.49,1203.6142857142866,1217.77,1174.76,183.4299999999999,252.63,98.88,13.455714285714299,16.88,10.58
729,1.71,996.9514285714295,1007.92,981.22,6.889999999999988,8.32,5.73,81.40142857142847,85.6,71.65,6.905714285714292,8.25,5.8,1247.7657142857163,1260.29,1240.76,211.41428571428534,249.03,192.34,4.451428571428616,7.15,1.71
1188,-0.08,983.0542857142863,986.27,979.24,4.3471428571428525,4.93,3.4,75.02428571428572,84.85,66.46,4.421428571428574,5.04,3.45,1254.5671428571416,1266.22,1244.55,92.63142857142827,208.32,49.24,-0.6357142857142594,0.42,-2.35
526,14.36,983.1685714285717,991.57,975.59,14.075714285714282,16.69,9.49,69.4357142857142,83.91,57.7,14.328571428571431,17.05,9.61,1170.850000000002,1194.05,1152.7,179.28285714285678,243.46,69.84,17.854285714285744,21.72,14.36
88,11.86,980.3985714285716,988.63,971.06,8.330000000000002,9.77,7.28,70.0542857142857,86.55,57.02,8.50428571428571,9.98,7.37,1202.2185714285715,1214.81,1182.77,194.49999999999994,214.69,176.66,10.105714285714294,13.12,7.51
